scalerS16b	IPM2C21A	IPM2C24A	
107388	1.39017e+07	124.793	120.051
108708	1.39017e+07	124.007	119.322
108033	1.39017e+07	123.006	118.372
106644	1.39017e+07	125.248	120.513
107723	1.39017e+07	123.156	118.516
106292	1.39017e+07	122.74	118.1
106292	1.39017e+07	123.52	118.85
107727	1.39017e+07	122.031	117.422
106728	1.39017e+07	123.441	118.778
107916	1.39017e+07	122.564	117.91
109126	1.39017e+07	123.812	119.132
107726	1.39017e+07	124.924	120.205
106759	1.39017e+07	123.5	118.829
107768	1.39017e+07	122.902	118.274
108695	1.39017e+07	123.936	119.255
108304	1.39017e+07	124.41	119.707
107592	1.39017e+07	124.234	119.543
108084	1.39017e+07	123.493	118.844
106938	1.39017e+07	124.339	119.651
107980	1.39017e+07	122.362	117.74
107996	1.39017e+07	124.488	119.789
106378	1.39017e+07	123.987	119.322
107742	1.39017e+07	121.901	117.299
107304	1.39017e+07	123.422	118.762
108704	1.39017e+07	123.708	119.045
107565	1.39017e+07	124.319	119.651
109700	1.39017e+07	124.319	119.651
107582	1.39017e+07	124.455	119.758
105073	1.39017e+07	124.553	119.856
105443	1.39017e+07	123.045	118.387
108274	1.39017e+07	120.737	116.159
107717	1.39017e+07	121.693	117.093
106768	1.39017e+07	124.273	119.589
108669	1.39017e+07	123.325	118.665
108503	1.39017e+07	122.941	118.29
108442	1.39017e+07	125.508	120.76
108520	1.39017e+07	123.987	119.312
108520	1.39017e+07	124.8	120.082
107969	1.39017e+07	124.534	119.835
109495	1.39017e+07	124.312	119.62
109588	1.39017e+07	125.944	121.207
109734	1.39017e+07	125.469	120.739
108611	1.39017e+07	126.113	121.355
109128	1.39017e+07	124.8	120.113
109877	1.39017e+07	125.073	120.354
107705	1.39017e+07	126.269	121.509
108826	1.39017e+07	123.708	119.034
107827	1.39017e+07	125.125	120.395
106922	1.40129e+07	123.552	118.891
107924	1.38678e+07	123.168	118.506
110275	1.38678e+07	122.843	118.192
109265	1.38678e+07	125.463	120.719
109129	1.38678e+07	126.704	121.936
106430	1.38678e+07	125.645	120.909
108601	1.38678e+07	122.603	117.977
109875	1.38678e+07	123.441	118.783
109430	1.38678e+07	126.711	121.936
110702	1.38678e+07	124.631	119.928
109951	1.38678e+07	125.795	121.037
107597	1.38678e+07	126.938	122.136
109905	1.38678e+07	125.105	120.395
110090	1.38678e+07	124.273	119.574
109139	1.38678e+07	126.62	121.838
110906	1.38678e+07	125.574	120.832
112145	1.38678e+07	126.562	121.797
109667	1.38678e+07	128.134	123.296
109996	1.39433e+07	128.134	183.094
111263	1.39433e+07	125.372	120.642
111263	1.39433e+07	126.899	122.1
